Region,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,gender,Order_Priority_Encoded,Order_year,Order_month,Order_day,Category_Furniture,Category_Office Supplies,Category_Technology
Southeast Asia,Fasteners,7.6479,1,0.47,-1.3221,0.86,M,4.0,2014,10,27,0,1,0
Oceania,Binders,32.67,5,0.1,2.82,0.86,M,3.0,2013,1,18,0,1,0
Southeast Asia,Supplies,15.873,2,0.45,-8.667,0.86,M,2.0,2011,12,9,0,1,0
Southeast Asia,Labels,22.419,5,0.47,-0.531,0.86,F,2.0,2011,8,26,0,1,0
Central Asia,Binders,11.61,3,0.0,5.49,0.86,Unknown,2.0,2012,12,10,0,1,0
Southeast Asia,Supplies,12.1953,1,0.47,-10.3647,0.86,M,3.0,2012,6,11,0,1,0
Southeast Asia,Labels,6.6462,2,0.47,-0.0138,0.86,F,3.0,2013,3,5,0,1,0
Central Asia,Binders,17.73,3,0.0,0.63,0.86,F,2.0,2012,12,28,0,1,0
Oceania,Binders,9.585,1,0.1,1.575,0.86,F,2.0,2014,2,12,0,1,0
Central Asia,Paper,13.47,1,0.0,0.93,0.86,M,2.0,2013,6,12,0,1,0
Oceania,Art,26.532,2,0.4,-17.688,0.86,M,2.0,2012,3,7,0,1,0
Oceania,Labels,10.152,2,0.4,0.972,0.86,M,2.0,2013,12,5,0,1,0
Central,Paper,4.54,1,0.0,2.043,0.86,M,3.0,2014,6,27,0,1,0
East,Labels,14.4,5,0.0,7.056,0.86,F,2.0,2011,7,11,0,1,0
South,Paper,24.896,4,0.2,7.78,0.86,M,2.0,2011,11,15,0,1,0
Central,Binders,12.72,3,0.0,6.36,0.86,M,2.0,2011,11,14,0,1,0
West,Supplies,15.52,4,0.0,4.5008,0.86,F,3.0,2011,7,25,0,1,0
East,Labels,12.39,3,0.0,5.6994,0.86,M,2.0,2012,7,9,0,1,0
West,Art,10.64,4,0.0,2.7664,0.86,Unknown,2.0,2014,10,18,0,1,0
West,Art,8.82,3,0.0,2.5578,0.86,M,1.0,2013,12,24,0,1,0
West,Furnishings,8.544,4,0.2,1.9224,0.86,M,2.0,2014,12,25,1,0,0
East,Furnishings,10.68,4,0.0,4.0584,0.86,M,2.0,2011,8,26,1,0,0
South,Binders,9.64,2,0.0,4.7236,0.86,F,3.0,2011,9,10,0,1,0
South,Binders,11.214,2,0.5,-8.5974,0.86,F,2.0,2012,10,9,0,1,0
East,Envelopes,19.872,3,0.2,6.7068,0.86,M,2.0,2012,12,27,0,1,0
South,Labels,12.0,4,0.2,4.2,0.86,Unknown,2.0,2012,9,22,0,1,0
Central,Art,7.872,3,0.2,0.8856,0.86,M,2.0,2014,1,23,0,1,0
EMEA,Binders,13.68,1,0.0,4.08,0.86,F,2.0,2011,12,19,0,1,0
Africa,Storage,16.407,1,0.5,-32.823,0.86,F,1.0,2011,6,23,0,1,0
Africa,Storage,20.16,1,0.0,0.99,0.86,M,2.0,2013,1,18,0,1,0
Africa,Binders,13.38,1,0.0,5.07,0.86,Unknown,2.0,2013,7,27,0,1,0
EMEA,Fasteners,4.392,1,0.5,-2.748,0.86,F,3.0,2012,2,20,0,1,0
EMEA,Supplies,24.0,1,0.0,3.36,0.86,M,3.0,2012,8,28,0,1,0
EMEA,Fasteners,10.056,2,0.5,-7.344,0.86,M,2.0,2013,11,13,0,1,0
Africa,Art,15.228,2,0.5,-18.792,0.86,F,3.0,2014,7,11,0,1,0
Africa,Binders,27.3,2,0.0,3.78,0.86,M,2.0,2014,4,25,0,1,0
Africa,Labels,14.4,4,0.5,-31.68,0.86,M,2.0,2012,12,24,0,1,0
Africa,Art,10.05,1,0.0,4.92,0.86,Unknown,2.0,2014,12,1,0,1,0
EMEA,Binders,14.61,1,0.0,4.8,0.86,F,2.0,2013,9,26,0,1,0
EMEA,Labels,2.808,1,0.5,-1.692,0.86,M,3.0,2014,8,1,0,1,0
Africa,Binders,11.43,1,0.0,4.11,0.86,M,3.0,2011,12,22,0,1,0
EMEA,Binders,11.07,1,0.0,3.42,0.86,F,2.0,2011,8,16,0,1,0
EMEA,Fasteners,13.02,1,0.0,0.51,0.86,M,2.0,2013,5,14,0,1,0
EMEA,Labels,3.384,1,0.5,-1.866,0.86,M,4.0,2014,6,4,0,1,0
EMEA,Binders,8.847,1,0.5,-14.463,0.86,M,2.0,2014,7,2,0,1,0
EMEA,Accessories,18.168,1,0.5,-10.002,0.86,M,2.0,2013,12,28,0,0,1
EMEA,Binders,12.69,1,0.0,5.82,0.86,F,2.0,2014,8,11,0,1,0
Central,Labels,6.6,2,0.4,-0.68,0.86,M,3.0,2011,11,29,0,1,0
Central,Fasteners,23.04,3,0.0,7.32,0.86,F,2.0,2014,7,8,0,1,0
Caribbean,Furnishings,13.38,2,0.5,-5.9,0.86,M,2.0,2013,9,25,1,0,0
Caribbean,Fasteners,44.4,5,0.0,0.4,0.86,F,2.0,2013,11,28,0,1,0
North,Fasteners,29.3,5,0.0,12.8,0.86,F,2.0,2012,4,21,0,1,0
South,Fasteners,15.72,3,0.0,7.2,0.86,M,2.0,2014,6,7,0,1,0
Central,Labels,3.84,2,0.4,-0.6,0.86,M,4.0,2012,3,7,0,1,0
Caribbean,Fasteners,20.112,3,0.2,-0.288,0.86,M,3.0,2013,10,9,0,1,0
North,Fasteners,9.56,1,0.0,2.18,0.86,F,2.0,2014,9,27,0,1,0
Caribbean,Art,10.32,1,0.0,3.92,0.85,F,2.0,2013,5,20,0,1,0
South,Envelopes,13.68,3,0.4,-6.18,0.85,M,3.0,2012,1,12,0,1,0
North,Furnishings,22.428,3,0.4,-14.952,0.85,M,2.0,2014,6,30,1,0,0
North,Envelopes,13.66,1,0.0,6.28,0.85,M,2.0,2011,11,3,0,1,0
South,Binders,5.328,4,0.5,-9.472,0.85,M,4.0,2014,7,23,0,1,0
South,Labels,12.51,3,0.0,3.42,0.85,F,2.0,2014,6,30,0,1,0
Central,Binders,30.48,4,0.0,13.68,0.85,F,2.0,2014,3,26,0,1,0
North,Binders,14.61,1,0.0,4.8,0.85,M,2.0,2012,8,4,0,1,0
North,Art,41.535,3,0.5,-34.965,0.85,M,2.0,2013,1,18,0,1,0
Central,Fasteners,21.645,3,0.5,-0.495,0.85,M,2.0,2012,1,19,0,1,0
North,Art,107.28,6,0.0,36.36,0.85,M,2.0,2014,1,22,0,1,0
Southeast Asia,Labels,14.7393,3,0.47,-11.7207,0.85,M,2.0,2011,4,5,0,1,0
Central Asia,Furnishings,22.23,1,0.0,9.99,0.85,F,2.0,2011,11,2,1,0,0
Central Asia,Storage,12.735,1,0.5,-11.745,0.85,M,2.0,2012,10,4,0,1,0
Southeast Asia,Envelopes,15.6456,2,0.47,-9.7944,0.85,M,2.0,2013,11,26,0,1,0
Oceania,Art,10.989,1,0.1,3.039,0.85,Unknown,2.0,2013,6,9,0,1,0
Southeast Asia,Fasteners,29.7648,4,0.47,-2.8752,0.85,M,2.0,2014,3,21,0,1,0
Central Asia,Paper,39.6,2,0.0,16.98,0.85,F,2.0,2011,9,26,0,1,0
Oceania,Art,23.436,1,0.1,9.876,0.85,F,2.0,2013,6,6,0,1,0
North Asia,Labels,10.74,1,0.0,3.75,0.85,M,2.0,2013,7,27,0,1,0
North Asia,Supplies,74.34,3,0.0,21.51,0.85,M,2.0,2012,5,24,0,1,0
Central Asia,Fasteners,13.8,1,0.0,1.77,0.85,M,2.0,2012,8,17,0,1,0
Oceania,Accessories,79.5,2,0.0,15.9,0.85,M,2.0,2012,10,22,0,0,1
Central,Furnishings,11.688,3,0.5,-4.6752,0.85,M,2.0,2013,6,5,1,0,0
South,Binders,5.64,3,0.0,2.7072,0.85,M,4.0,2011,1,14,0,1,0
East,Paper,5.344,1,0.2,1.8704,0.85,M,3.0,2013,9,16,0,1,0
Central,Paper,16.896,4,0.2,5.28,0.85,F,2.0,2014,11,20,0,1,0
West,Binders,9.336,3,0.2,3.2676,0.85,Unknown,2.0,2013,4,20,0,1,0
East,Furnishings,7.168,2,0.2,0.9856,0.85,M,3.0,2014,10,31,1,0,0
Central,Paper,8.288,2,0.2,3.0044,0.85,F,1.0,2013,10,14,0,1,0
Central,Binders,8.272,4,0.5,-13.6488,0.85,F,2.0,2013,6,12,0,1,0
West,Appliances,10.89,1,0.0,2.8314,0.85,M,2.0,2014,11,12,0,1,0
West,Accessories,7.92,8,0.0,3.4848,0.85,Unknown,2.0,2012,12,27,0,0,1
East,Labels,9.216,4,0.2,3.3408,0.85,M,2.0,2013,11,11,0,1,0
East,Binders,13.92,3,0.2,4.872,0.85,M,2.0,2011,6,29,0,1,0
South,Binders,3.444,1,0.5,-2.5256,0.85,F,4.0,2012,9,6,0,1,0
South,Paper,10.368,2,0.2,3.6288,0.85,Unknown,3.0,2014,9,29,0,1,0
Central,Storage,8.72,1,0.2,0.654,0.85,Unknown,3.0,2014,3,5,0,1,0
Central,Art,8.016,3,0.2,1.002,0.85,M,1.0,2012,10,10,0,1,0
Central,Fasteners,16.0,4,0.2,5.6,0.85,F,2.0,2014,9,3,0,1,0
East,Binders,12.96,3,0.2,4.536,0.85,F,2.0,2011,11,20,0,1,0
South,Binders,11.88,5,0.5,-7.92,0.85,M,2.0,2013,8,10,0,1,0
West,Paper,12.96,2,0.0,6.3504,0.85,F,2.0,2014,12,14,0,1,0
Africa,Envelopes,9.0,1,0.0,0.0,0.85,F,3.0,2012,8,24,0,1,0
Africa,Fasteners,14.04,1,0.0,3.06,0.85,M,2.0,2011,9,19,0,1,0
EMEA,Art,49.74,1,0.0,11.91,0.85,M,2.0,2012,4,27,0,1,0
Africa,Binders,13.83,1,0.0,5.1,0.85,M,2.0,2014,10,21,0,1,0
EMEA,Accessories,16.416,1,0.5,-7.824,0.85,M,2.0,2013,3,7,0,0,1
Africa,Paper,7.173,1,0.5,-15.567,0.85,Unknown,3.0,2014,6,14,0,1,0
EMEA,Labels,15.54,2,0.0,0.0,0.85,M,2.0,2014,8,28,0,1,0
Africa,Labels,9.36,1,0.0,0.0,0.85,F,3.0,2011,4,2,0,1,0
Africa,Fasteners,13.98,1,0.0,2.64,0.85,M,2.0,2014,12,5,0,1,0
Africa,Art,13.23,1,0.0,4.23,0.85,F,2.0,2014,5,27,0,1,0
EMEA,Storage,9.3,1,0.5,-9.09,0.85,F,3.0,2011,9,21,0,1,0
EMEA,Art,19.608,2,0.5,-9.852,0.85,F,2.0,2012,12,25,0,1,0
EMEA,Art,18.816,2,0.5,-27.324,0.85,F,3.0,2013,12,5,0,1,0
EMEA,Art,7.656,1,0.5,-7.284,0.85,M,3.0,2014,8,29,0,1,0
Africa,Art,14.706,2,0.5,-14.754,0.85,M,2.0,2012,12,24,0,1,0
Africa,Paper,18.12,1,0.0,3.6,0.85,M,2.0,2014,1,9,0,1,0
EMEA,Art,6.192,1,0.5,-6.678,0.85,F,3.0,2011,11,23,0,1,0
Africa,Envelopes,10.92,1,0.0,1.74,0.85,M,3.0,2013,9,10,0,1,0
Caribbean,Paper,11.868,1,0.4,-6.132,0.85,M,3.0,2014,7,31,0,1,0
North,Binders,16.48,2,0.0,3.44,0.85,F,2.0,2014,12,5,0,1,0
South,Paper,9.1,1,0.0,0.54,0.85,M,1.0,2011,11,22,0,1,0
Caribbean,Furnishings,15.87,3,0.5,-9.21,0.85,M,2.0,2013,8,19,1,0,0
Central,Paper,16.128,3,0.4,1.308,0.85,M,2.0,2013,4,18,0,1,0
Central,Labels,10.728,3,0.4,-0.912,0.85,M,2.0,2012,11,5,0,1,0
Caribbean,Envelopes,10.048,1,0.2,-1.652,0.85,F,2.0,2013,8,8,0,1,0
Central,Fasteners,8.76,1,0.0,1.92,0.84,M,3.0,2013,10,12,0,1,0
North,Binders,26.76,3,0.0,4.5,0.84,M,2.0,2013,6,7,0,1,0
Caribbean,Paper,8.304,1,0.2,1.024,0.84,F,2.0,2013,8,27,0,1,0
Caribbean,Paper,13.72,1,0.0,3.84,0.84,F,2.0,2012,10,8,0,1,0
South,Machines,40.032,2,0.4,-25.368,0.84,Unknown,2.0,2012,10,15,0,0,1
South,Fasteners,24.75,3,0.0,10.62,0.84,M,2.0,2014,6,24,0,1,0
Central,Labels,11.85,1,0.0,1.65,0.84,F,3.0,2013,11,6,0,1,0
Southeast Asia,Binders,11.82,2,0.0,1.98,0.84,M,2.0,2014,10,17,0,1,0
Southeast Asia,Labels,12.474,2,0.45,-5.226,0.84,F,2.0,2013,12,17,0,1,0
Southeast Asia,Art,38.955,5,0.47,-12.495,0.84,M,3.0,2011,6,8,0,1,0
Central Asia,Fasteners,22.8,4,0.5,-22.44,0.84,F,2.0,2012,11,15,0,1,0
North Asia,Labels,9.27,1,0.0,0.81,0.84,F,2.0,2014,11,12,0,1,0
Oceania,Fasteners,15.039,1,0.1,3.819,0.84,M,2.0,2012,6,11,0,1,0
Oceania,Labels,10.368,2,0.4,-3.312,0.84,M,3.0,2013,8,9,0,1,0
Oceania,Binders,17.52,2,0.0,6.3,0.84,M,2.0,2012,8,27,0,1,0
Oceania,Fasteners,16.8,2,0.0,3.66,0.84,M,2.0,2011,11,20,0,1,0
West,Supplies,7.36,2,0.0,0.1472,0.84,M,1.0,2011,6,9,0,1,0
West,Paper,7.42,2,0.0,3.71,0.84,M,2.0,2014,10,31,0,1,0
East,Furnishings,18.96,2,0.0,8.532,0.84,M,2.0,2014,12,19,1,0,0
West,Binders,8.736,4,0.5,-6.1152,0.84,M,3.0,2013,7,9,0,1,0
West,Binders,11.264,4,0.2,3.8016,0.84,M,2.0,2011,7,12,0,1,0
West,Art,13.12,4,0.0,4.3296,0.84,F,2.0,2014,7,9,0,1,0
Central,Binders,8.134,7,0.5,-13.8278,0.84,F,3.0,2011,3,31,0,1,0
Central,Art,7.056,3,0.2,0.7938,0.84,F,2.0,2012,1,3,0,1,0
West,Binders,10.776,3,0.2,3.3675,0.84,F,2.0,2013,11,18,0,1,0
East,Fasteners,12.576,4,0.2,4.0872,0.84,M,2.0,2012,4,16,0,1,0
Central,Art,30.32,4,0.0,11.8248,0.84,F,2.0,2014,7,12,0,1,0
West,Paper,15.552,3,0.2,5.4432,0.84,M,2.0,2011,8,23,0,1,0
East,Binders,13.168,2,0.2,4.6088,0.84,M,2.0,2012,1,5,0,1,0
South,Art,13.12,5,0.2,2.132,0.84,Unknown,2.0,2012,1,24,0,1,0
West,Paper,8.56,2,0.0,3.852,0.84,M,2.0,2013,10,4,0,1,0
East,Envelopes,30.672,3,0.2,9.585,0.84,M,2.0,2011,12,9,0,1,0
East,Binders,13.904,2,0.2,4.5188,0.84,M,2.0,2011,7,18,0,1,0
Central,Envelopes,7.28,1,0.0,3.4944,0.84,M,2.0,2014,12,12,0,1,0
West,Binders,13.376,4,0.2,4.6816,0.84,F,2.0,2013,12,7,0,1,0
EMEA,Labels,18.54,2,0.0,6.48,0.84,F,2.0,2014,6,17,0,1,0
Africa,Labels,6.66,2,0.5,-14.22,0.84,Unknown,3.0,2013,12,10,0,1,0
Africa,Binders,12.48,1,0.0,0.99,0.84,M,2.0,2014,6,1,0,1,0
EMEA,Art,21.588,1,0.5,-14.052,0.84,F,2.0,2014,4,5,0,1,0
Africa,Labels,10.74,1,0.0,2.13,0.84,M,3.0,2014,9,3,0,1,0
EMEA,Labels,9.03,1,0.0,4.5,0.84,M,4.0,2011,6,15,0,1,0
EMEA,Paper,36.24,2,0.0,7.2,0.84,M,2.0,2014,2,12,0,1,0
EMEA,Labels,9.384,2,0.5,-3.336,0.84,Unknown,1.0,2011,3,23,0,1,0
Africa,Supplies,13.8,1,0.0,1.08,0.84,F,2.0,2013,3,12,0,1,0
EMEA,Binders,13.38,1,0.0,5.07,0.84,F,2.0,2012,8,17,0,1,0
EMEA,Paper,24.72,1,0.0,10.86,0.84,M,2.0,2014,8,12,0,1,0
Africa,Storage,14.67,1,0.5,-32.79,0.84,M,2.0,2012,9,24,0,1,0
EMEA,Storage,10.26,1,0.0,2.64,0.84,F,2.0,2013,11,18,0,1,0
Africa,Labels,11.25,1,0.0,2.01,0.84,F,2.0,2013,11,8,0,1,0
EMEA,Storage,18.996,1,0.5,-24.714,0.84,F,2.0,2012,11,11,0,1,0
Africa,Fasteners,13.8,1,0.0,1.38,0.84,Unknown,2.0,2012,12,27,0,1,0
Africa,Binders,8.37,1,0.0,3.09,0.84,M,2.0,2011,2,10,0,1,0
South,Supplies,17.6,4,0.5,-22.88,0.84,M,2.0,2014,3,12,0,1,0
Central,Binders,15.948,3,0.4,-6.912,0.84,M,2.0,2014,12,27,0,1,0
South,Art,11.58,1,0.4,-4.06,0.84,F,3.0,2014,11,22,0,1,0
Central,Binders,6.408,3,0.4,-3.972,0.84,M,3.0,2014,7,30,0,1,0
Caribbean,Fasteners,9.376,2,0.2,2.776,0.84,M,2.0,2013,11,15,0,1,0
Central,Furnishings,7.56,1,0.4,0.36,0.84,F,2.0,2014,10,23,1,0,0
South,Envelopes,10.8,3,0.4,0.9,0.83,M,2.0,2013,3,28,0,1,0
Central,Paper,23.2,2,0.0,7.64,0.83,M,2.0,2011,7,23,0,1,0
North,Paper,22.76,2,0.0,8.64,0.83,Unknown,2.0,2012,5,1,0,1,0
Central,Paper,10.704,2,0.4,-0.376,0.83,M,3.0,2011,4,27,0,1,0
Central,Labels,31.836,7,0.4,-9.604,0.83,M,2.0,2014,7,6,0,1,0
Central,Binders,26.595,5,0.1,-0.405,0.83,M,2.0,2014,4,24,0,1,0
North,Storage,8.985,1,0.5,-4.875,0.83,M,2.0,2014,12,4,0,1,0
Southeast Asia,Labels,20.3184,2,0.17,0.2184,0.83,F,2.0,2013,7,29,0,1,0
Central Asia,Labels,21.12,2,0.0,4.2,0.83,M,3.0,2014,11,12,0,1,0
Oceania,Labels,10.233,1,0.1,4.533,0.83,M,2.0,2013,5,11,0,1,0
Southeast Asia,Labels,17.5725,3,0.45,-6.7275,0.83,M,3.0,2013,6,10,0,1,0
Central Asia,Paper,33.24,2,0.0,12.24,0.83,F,2.0,2014,4,17,0,1,0
Southeast Asia,Art,25.872,2,0.45,-3.768,0.83,M,2.0,2013,12,10,0,1,0
Central Asia,Binders,100.68,2,0.0,21.12,0.83,M,2.0,2011,10,15,0,1,0
North Asia,Labels,14.4,3,0.0,2.25,0.83,F,2.0,2012,3,14,0,1,0
Oceania,Paper,11.88,1,0.4,0.57,0.83,M,2.0,2014,10,11,0,1,0
Central,Envelopes,8.928,2,0.2,3.348,0.83,F,3.0,2013,9,27,0,1,0
West,Labels,5.76,2,0.0,2.8224,0.83,F,3.0,2014,8,15,0,1,0
Central,Paper,9.664,2,0.2,3.2616,0.83,M,2.0,2013,4,19,0,1,0
Central,Paper,12.96,2,0.0,6.2208,0.83,F,2.0,2013,10,16,0,1,0
Central,Appliances,5.768,2,0.5,-13.5548,0.83,F,3.0,2012,8,23,0,1,0
West,Binders,10.128,2,0.2,3.6714,0.83,M,2.0,2014,12,2,0,1,0
South,Binders,11.277,3,0.5,-8.6457,0.83,M,2.0,2013,5,30,0,1,0
West,Art,12.84,3,0.0,3.4668,0.83,F,3.0,2014,2,20,0,1,0
West,Art,6.848,2,0.2,0.5992,0.83,M,3.0,2012,12,18,0,1,0
West,Furnishings,14.368,2,0.2,3.9512,0.83,M,2.0,2012,12,20,1,0,0
Central,Furnishings,20.32,4,0.0,6.9088,0.83,F,2.0,2011,2,21,1,0,0
Central,Binders,10.476,6,0.5,-17.2854,0.83,M,2.0,2012,11,8,0,1,0
West,Furnishings,9.24,3,0.0,4.4352,0.83,M,3.0,2011,12,12,1,0,0
West,Accessories,16.36,1,0.0,1.636,0.83,F,2.0,2011,8,5,0,0,1
South,Paper,16.0,4,0.0,7.68,0.83,M,2.0,2011,3,17,0,1,0
West,Appliances,11.176,1,0.2,0.8382,0.83,Unknown,2.0,2014,9,10,0,1,0
Central,Fasteners,18.368,2,0.2,6.1992,0.83,F,2.0,2014,2,17,0,1,0
EMEA,Fasteners,13.11,1,0.0,4.44,0.83,Unknown,2.0,2011,2,10,0,1,0
Africa,Binders,12.06,2,0.0,3.72,0.83,F,2.0,2012,2,20,0,1,0
EMEA,Binders,12.69,1,0.0,5.82,0.83,M,2.0,2013,6,19,0,1,0
Africa,Fasteners,4.14,1,0.5,-7.05,0.83,M,3.0,2011,8,2,0,1,0
EMEA,Envelopes,17.49,1,0.0,6.12,0.83,F,2.0,2014,2,28,0,1,0
EMEA,Labels,10.77,1,0.0,4.62,0.83,M,2.0,2014,1,10,0,1,0
Africa,Binders,4.896,2,0.5,-3.804,0.83,M,4.0,2013,7,3,0,1,0
Africa,Labels,9.12,1,0.0,3.99,0.83,F,2.0,2013,7,10,0,1,0
Africa,Binders,8.748,1,0.5,-11.982,0.83,M,2.0,2012,6,20,0,1,0
EMEA,Envelopes,39.072,2,0.5,-44.988,0.83,M,2.0,2014,4,22,0,1,0
Africa,Furnishings,12.078,2,0.5,-20.142,0.83,F,2.0,2014,9,18,1,0,0
EMEA,Envelopes,9.924,1,0.5,-7.206,0.83,M,2.0,2013,8,14,0,1,0
Africa,Envelopes,20.88,1,0.0,6.24,0.83,F,2.0,2011,12,12,0,1,0
Africa,Envelopes,13.176,1,0.5,-11.004,0.83,M,2.0,2014,12,15,0,1,0
Africa,Labels,13.14,2,0.0,5.22,0.83,M,2.0,2011,8,1,0,1,0
South,Furnishings,14.82,1,0.0,2.8,0.83,F,2.0,2014,1,18,1,0,0
South,Labels,8.8,1,0.0,4.12,0.83,M,3.0,2014,9,25,0,1,0
North,Accessories,19.66,1,0.0,5.3,0.83,M,2.0,2011,9,5,0,0,1
North,Furnishings,16.104,2,0.4,-9.696,0.82,F,2.0,2014,12,19,1,0,0
South,Binders,8.6,2,0.0,3.6,0.82,M,2.0,2014,10,28,0,1,0
South,Labels,20.34,3,0.0,0.78,0.82,M,2.0,2011,11,14,0,1,0
Caribbean,Storage,48.02,7,0.0,10.92,0.82,M,2.0,2013,6,21,0,1,0
Central,Paper,101.25,5,0.1,-6.75,0.82,M,2.0,2014,4,24,0,1,0
North,Binders,11.61,3,0.0,1.08,0.82,M,2.0,2011,7,22,0,1,0
Central,Machines,361.08,5,0.15,91.9954,0.82,M,2.0,2011,10,4,0,0,1
Oceania,Supplies,11.664,1,0.1,1.404,0.82,M,2.0,2014,10,30,0,1,0
Southeast Asia,Storage,11.448,2,0.47,-4.752,0.82,M,2.0,2012,5,27,0,1,0
Oceania,Labels,5.967,1,0.1,-0.093,0.82,M,3.0,2012,4,30,0,1,0
Southeast Asia,Labels,10.5894,3,0.47,-3.2706,0.82,F,1.0,2014,8,21,0,1,0
Central Asia,Fasteners,43.65,3,0.0,5.22,0.82,M,2.0,2012,2,15,0,1,0
Central Asia,Fasteners,33.36,2,0.0,15.0,0.82,M,2.0,2014,6,24,0,1,0
Central Asia,Fasteners,6.84,1,0.5,-5.34,0.82,M,3.0,2013,5,7,0,1,0
Oceania,Fasteners,7.884,1,0.4,0.504,0.82,M,3.0,2014,6,30,0,1,0
East,Art,11.65,5,0.0,3.3785,0.82,F,2.0,2012,11,8,0,1,0
Central,Binders,9.264,3,0.5,-13.896,0.82,M,2.0,2013,7,31,0,1,0
Central,Paper,15.936,4,0.2,5.3784,0.82,F,2.0,2012,5,7,0,1,0
East,Accessories,9.096,1,0.2,1.7055,0.82,F,2.0,2014,9,9,0,0,1
East,Art,5.472,3,0.2,1.6416,0.82,Unknown,1.0,2013,8,27,0,1,0
Central,Binders,16.27,5,0.5,-25.2185,0.82,F,2.0,2012,9,5,0,1,0
East,Paper,19.44,3,0.0,9.3312,0.82,M,2.0,2014,12,2,0,1,0
East,Paper,15.552,3,0.2,5.4432,0.82,M,3.0,2014,7,8,0,1,0
South,Envelopes,10.2,5,0.0,4.794,0.82,M,2.0,2013,7,17,0,1,0
East,Binders,12.294,1,0.5,-8.6058,0.82,M,2.0,2014,3,12,0,1,0
West,Binders,9.345,5,0.5,-6.5415,0.82,M,2.0,2011,8,9,0,1,0
Central,Furnishings,13.592,2,0.5,-14.2716,0.82,M,2.0,2014,12,4,1,0,0
Central,Appliances,20.388,2,0.5,-53.0088,0.82,M,2.0,2011,12,9,0,1,0
Central,Binders,2.864,4,0.5,-4.5824,0.82,M,4.0,2014,7,22,0,1,0
East,Storage,11.21,1,0.0,3.363,0.82,F,3.0,2013,3,10,0,1,0
Central,Accessories,29.34,3,0.0,10.8558,0.82,M,2.0,2014,12,19,0,0,1
West,Paper,11.76,2,0.0,5.7624,0.82,F,2.0,2012,6,1,0,1,0
East,Envelopes,15.84,2,0.2,5.544,0.82,F,3.0,2012,9,24,0,1,0
Central,Binders,8.88,5,0.5,-13.32,0.82,M,2.0,2011,7,26,0,1,0
EMEA,Binders,21.168,1,0.5,-7.422,0.82,M,2.0,2014,5,12,0,1,0
Africa,Binders,4.698,2,0.5,-4.542,0.82,M,3.0,2011,1,8,0,1,0
Africa,Binders,8.199,1,0.5,-15.591,0.82,F,3.0,2012,6,4,0,1,0
EMEA,Art,19.548,1,0.5,-15.162,0.82,M,2.0,2014,12,18,0,1,0
Africa,Art,15.48,1,0.0,2.61,0.82,M,2.0,2011,1,4,0,1,0
EMEA,Labels,7.224,2,0.5,-1.836,0.82,M,2.0,2014,12,2,0,1,0
Africa,Binders,9.09,1,0.5,-7.29,0.82,F,2.0,2013,3,12,0,1,0
EMEA,Storage,12.276,1,0.5,-17.814,0.82,F,2.0,2012,11,15,0,1,0
Africa,Envelopes,5.787,1,0.5,-12.363,0.82,Unknown,3.0,2014,8,11,0,1,0
EMEA,Art,10.572,1,0.5,-13.488,0.82,M,2.0,2014,9,25,0,1,0
Africa,Paper,12.348,2,0.5,-9.492,0.82,F,2.0,2011,12,28,0,1,0
EMEA,Fasteners,13.47,1,0.0,0.66,0.82,F,2.0,2011,8,8,0,1,0
EMEA,Storage,15.57,1,0.0,7.14,0.82,F,2.0,2012,9,18,0,1,0
Africa,Labels,12.96,2,0.0,0.12,0.82,M,2.0,2011,6,3,0,1,0
EMEA,Art,23.25,1,0.0,4.41,0.82,M,2.0,2011,6,24,0,1,0
EMEA,Supplies,9.564,1,0.5,-9.096,0.82,M,3.0,2014,11,27,0,1,0
EMEA,Art,14.7,1,0.0,2.94,0.82,F,2.0,2013,3,23,0,1,0
South,Envelopes,8.0,2,0.0,1.2,0.82,F,2.0,2014,6,23,0,1,0
South,Labels,12.68,2,0.0,1.76,0.82,F,2.0,2014,10,21,0,1,0
North,Envelopes,13.2,2,0.0,4.2,0.82,F,3.0,2013,5,24,0,1,0
Central,Storage,13.12,2,0.0,4.04,0.82,M,3.0,2014,9,5,0,1,0
Central,Envelopes,10.224,3,0.4,-0.036,0.82,F,2.0,2014,7,29,0,1,0
Central,Storage,9.3,1,0.4,-5.44,0.82,Unknown,3.0,2013,7,22,0,1,0
Central,Labels,6.768,2,0.4,-2.032,0.82,Unknown,2.0,2012,7,21,0,1,0
Central,Binders,26.64,4,0.4,4.4,0.81,M,2.0,2013,11,6,0,1,0
Central,Binders,13.32,3,0.0,2.22,0.81,F,2.0,2011,3,11,0,1,0
South,Paper,25.344,3,0.4,-15.216,0.81,F,2.0,2013,5,12,0,1,0
Central,Binders,9.576,6,0.4,-0.984,0.81,M,2.0,2011,2,1,0,1,0
North,Storage,10.74,2,0.5,-2.82,0.81,M,2.0,2012,3,2,0,1,0
Central,Art,48.6,1,0.0,20.88,0.81,M,2.0,2014,12,15,0,1,0
Central,Binders,5.91,1,0.0,0.51,0.81,M,2.0,2014,7,21,0,1,0
Central,Envelopes,10.005,1,0.5,-5.025,0.81,F,2.0,2011,8,25,0,1,0
Central,Fasteners,15.96,1,0.0,1.59,0.81,M,2.0,2013,1,26,0,1,0
North,Envelopes,14.205,1,0.5,-0.285,0.81,M,2.0,2013,8,27,0,1,0
